"Latitude";"ACCESS1-0";"CMCC-CESM";"CMCC-CM";"CNRM-CM5";"GFDL-ESM2G";"GFDL-ESM2M";"GISS-E2-R";"IPSL-CM5A-LR";"IPSL-CM5A-MR";"IPSL-CM5B-LR";"MPI-ESM-LR";"MPI-ESM-MR";"MRI-CGCM3";"NorESM1-M";"NorESM1-ME"
20;1,64407531372807;1,25080140527985;-0,192756116419652;1,52611549438886;1,95194190240672;1,8790761577218;1,70350557006216;1,4189058863765;1,53893673677797;0,879898026397969;1,88172272313502;1,81537853795948;1,76296507961966;1,86288709861763;1,90556756937722
21;1,64163117317403;1,25080140527985;-0,192756116419652;1,49450338682467;1,92252065598611;1,83211507204233;1,63137394831735;1,4189058863765;1,53893673677797;0,879898026397969;1,84789115304509;1,8029817867461;1,71873674944158;1,94487996617719;1,97765950376642
22;1,63363939886121;2,22837193727339;0,560978850023014;1,47365686281405;1,88834774123108;1,79927231857155;1,56452340615841;1,34175277190201;1,4646595941133;0,819474356526114;1,838058914058;1,78146747685341;1,64823850918827;1,90636133132844;1,93821349468801
23;1,62535755404928;2,22837193727339;0,560978850023014;1,44601732842502;1,85292092208517;1,75784608309511;1,4894305615545;1,34175277190201;1,4646595941133;0,819474356526114;1,8017009359569;1,74385110729477;1,60844716166817;1,88596191204808;1,93343897576495
24;1,61359238508068;2,76123159302417;1,53174601021303;1,37300086669058;1,80873103167749;1,71352633254946;1,43584157142645;1,21020563718832;1,33722305941873;0,723758049662259;1,78221078614666;1,71896406609797;1,53378184335418;1,76646867018759;1,81980717200381
25;1,59990187893132;2,76123159302417;1,53174601021303;1,33909329286541;1,75910670015458;1,66238005253187;1,37500977221613;1,21020563718832;1,33722305941873;0,723758049662259;1,75217529342033;1,67903407790825;1,51185320229829;1,98795903463752;2,03982596270879
26;1,58481075749158;4,6029823646011;3,53396067509207;1,3004286121573;1,70881608790625;1,61349532831254;1,37881063027676;1,12884507632384;1,24830765730133;0,653064637622997;1,70529360037463;1,65528735570309;1,46880328341964;1,96595389576084;2,01143047402985
27;1,57372709203173;5,10478638468574;4,41056058185749;1,2180533340823;1,65658830282747;1,56769125319105;1,37283224676253;1,03266269340967;1,15757760345634;0,538526320247876;1,6892938922889;1,6066401591499;1,4233998000717;1,91603971503957;1,94063395182681
28;1,55607466618344;5,10478638468574;4,41056058185749;1,16825056037751;1,61396738677065;1,53163456741205;1,35048701108966;1,03266269340967;1,15757760345634;0,538526320247876;1,65611209962953;1,58178026159074;1,38567131907794;2,05269794632634;2,07976784690976
29;1,55126991050317;5,53927185249512;5,07537636312351;1,08894634602551;1,57904404554209;1,50201387251543;1,33080567806259;0,889260342435772;1,01974263114083;0,367765785725568;1,62731156525733;1,53684702947837;1,31334568731914;2,02045305795345;2,06986972383392
30;1,53996364304577;5,53927185249512;5,07537636312351;1,0350228627212;1,54827172237735;1,47573676574635;1,26214320459603;0,889260342435772;1,01974263114083;0,367765785725568;1,61472542810822;1,50674614481952;1,24318190952972;1,97844098447343;2,00636859543175
31;1,5225296242068;5,48947782947908;4,98356968547987;0,982417754021156;1,51069356481215;1,44501350722697;1,16916962089888;0,734478252075162;0,871502350495471;0,195755381822366;1,56943227506033;1,4726186204969;1,1574671432489;1,87412014392777;1,90789503103331
32;1,4996815860635;5,72944139616038;5,1751349626808;0,971139937602757;1,47070884497971;1,40799523464311;1,09401997022859;0,795637603084018;0,939926204411676;0,250648611954662;1,50821925656717;1,42654471284901;1,042329193839;1,96776970688511;1,95873423071874
33;1,46621732465409;5,15199818823646;4,92279734360801;0,749414662334886;1,42068418256974;1,36393180920292;1,00675225773953;0,570204925346481;0,701034830258961;0,0375763793594368;1,49205108680623;1,37898287714295;0,939995449868676;1,96118834358985;1,96826415757979
34;1,42629039184835;5,04567167844091;5,06955899079298;0,696507311325393;1,36980551808225;1,31397922485428;0,894517946933237;0,456921693188945;0,58630000495302;-0,0665586556033707;1,41495030935881;1,32165534140436;0,892534093647238;1,78888304518711;1,74448889715906
35;1,37567363434873;5,07696663543702;5,11244453721347;0,678721424834552;1,3115181184635;1,25847180951729;0,838378827790674;0,460548159601818;0,584902610446835;-0,0623384786226176;1,33968153336498;1,26050083580486;0,824200868380979;1,87766242134705;1,76517106679428
36;1,31051551429515;5,11797842810518;5,22335634421075;0,659276747858245;1,24881688577418;1,19709554215424;0,803324646431496;0,346111734217911;0,463247789833436;-0,0769657911737003;1,26755249771025;1,19606144510383;0,756304276160401;1,48406421254748;1,4770064991212
37;1,22814046041921;4,06907730435058;3,93458491222262;0,55591318226886;1,17157049017011;1,1221344420237;0,729844420697357;0,303252429990361;0,418203025521476;-0,050176586491648;1,16932854940959;1,11621664015474;0,668849632462963;1,42599002186244;1,44313014471599
38;1,13622777727216;3,82248424182252;3,63425414026377;0,479255080119743;1,07936802891939;1,03310488942054;0,643703030561114;0,239251807215036;0,325524656289442;-0,02579251208448;1,07442739638112;1,01719602212024;0,589538522702043;1,41381351889204;1,30559456455911
39;1,04156527896655;3,03776097192475;2,8420010258331;0,437044949032393;0,97893309880477;0,939815506213748;0,552574213828426;0,180947681522782;0,217011780918886;0,0591139823660629;0,965885254520416;0,936455422763391;0,542055340745082;1,46111677012924;1,42232078772442
40;0,946390374935799;2,75710533790433;2,61881982344247;0,401440105007672;0,876516612693896;0,84995384248733;0,503277179531164;0,220752195453584;0,247742873927561;0,0990199538319957;0,885397504387433;0,864603114601894;0,523234035925469;1,42221221811028;1,43216342214915
41;0,868588898175915;2,38319205747116;2,02468028576222;0,345803670711942;0,782740372700488;0,780374720698808;0,526829277726442;0,202533713768314;0,192321403576491;0,128733000742481;0,810586185780404;0,792767080883106;0,533064059645271;1,32716885414177;1,29364478465961
42;0,822080511739491;2,49234775058679;2,14319543059094;0,3452774713448;0,70309923724119;0,732377413409741;0,555620756527505;0,236953205744445;0,20560089884922;0,156338909827221;0,797072568084952;0,750808151109875;0,547827929722837;1,30482755546909;1,28257894373674
43;0,795153393137702;2,58163191724575;2,13516365121224;0,370956706844127;0,643503711466581;0,704228915861337;0,583131894796604;0,268464342459599;0,250086310050055;0,167462915240141;0,779865058840386;0,717324415545835;0,585281698694225;1,2310269610402;1,19474932426054
44;0,769963485328999;2,80801699248306;2,13684543606661;0,428841709057929;0,607051204439999;0,686597486178701;0,628077642449277;0,292315128036436;0,321093316145769;0,19791490353606;0,775495817781628;0,702829444515054;0,642262576612221;1,17860307304897;1,12108916893537
45;0,76933511561943;3,25140507668227;2,22887088694112;0,471447309679409;0,588241748893982;0,680680357260761;0,646076218503528;0,353628254396601;0,438978080606455;0,226639230675431;0,778174819471035;0,698677012693512;0,652822275043452;1,18446202954857;1,14030677379989
46;0,763153710754782;3,33624103942681;2,34015795781177;0,499148429920232;0,580393355640932;0,675886346184388;0,646116368749045;0,370362973885699;0,459944902827853;0,231906755599494;0,795531508979707;0,708627849498876;0,643105334860331;1,10357788543553;1,08039193445546
47;0,762265165531386;3,36933659739416;2,42433139430332;0,525802100868647;0,575126513725221;0,670672843279197;0,654303849023187;0,415401182214302;0,512553302394667;0,260723072977084;0,796969629702708;0,720102872022856;0,656801543031069;1,13446131775474;1,10663698362014
48;0,759116059806532;3,28646307013598;2,54155261426522;0,559345335515861;0,56863223809606;0,664383527574524;0,666434493936067;0,450524421466592;0,539106432872858;0,279522963811908;0,80302441603286;0,724675598641988;0,671673732481766;0,870522483665425;0,852649519402205
49;0,750421326757546;3,37358591890937;2,69301746724966;0,58193793824884;0,558289489054213;0,658187550032376;0,684801120442185;0,4563028831497;0,545091563558519;0,281469694203375;0,801507059670994;0,728676243594899;0,690065338043294;1,0666672231889;1,04147740229877
50;0,740520537487962;3,20887860684942;2,59330222711549;0,605105646014334;0,543993973270867;0,648740587533237;0,69632044579415;0,461600435983744;0,547896703306411;0,279737120913013;0,803225605370675;0,725847010800196;0,695437486914662;0,981027691591706;0,995501632086514
51;0,728563917295759;3,0111205861761;2,45436500507365;0,609169430737652;0,524898805022541;0,633672696891559;0,701370962741954;0,458389024343601;0,545581549488777;0,275188726683423;0,802905336501896;0,723997942741725;0,679065564434517;0,99606485197148;0,961562939284993
52;0,713373435879113;2,83436472511464;2,28775286360168;0,606013872893905;0,50204439463133;0,612960017697086;0,690022445257907;0,453105163906818;0,533908905568085;0,265436455401438;0,785849991347636;0,712587991228504;0,656025302198294;1,14266585879984;1,08907819563
53;0,683195370540508;2,78417431070846;2,19267392208201;0,606030986101512;0,476514865517515;0,591381224648053;0,684863955118746;0,44695135350782;0,544734566074146;0,260917312632457;0,763347005187656;0,696823576905237;0,629341477486093;0,928490904146594;0,879806387999388
54;0,665261696257929;2,52072134441641;1,99527218304379;0,607254081741598;0,448018125203606;0,564706915497953;0,656677376790178;0,434907017211825;0,541379930097911;0,26133379984797;0,738401188097258;0,674286017458604;0,585753651931185;0,933036026951904;0,90511445114939
55;0,626093684803737;2,16323304182607;1,62398581154202;0,603303626529963;0,41885126525357;0,534072176005831;0,617838677056978;0,396821547974881;0,497412527695121;0,24391864180585;0,706413472793781;0,646544495085519;0,53618057481286;0,857973127171129;0,829427149582037
56;0,603961534298815;1,74314319002179;1,32745531807792;0,584578458905797;0,386556761807115;0,498278820346495;0,571192064675296;0,349431060789163;0,437259412060006;0,218914192801643;0,667843896936943;0,616686100097992;0,493280498129466;1,01598294476459;0,990993088872469
57;0,553651424748214;1,6214044454153;1,25454987357097;0,564364239630163;0,355328053160503;0,462197764395303;0,53290515437589;0,340756680882574;0,426239510190148;0,211847530168367;0,620748756231816;0,576297546377412;0,450305694679579;0,567118261396959;0,550107661349127
58;0,501376951211722;1,32044441062296;1,02089362797255;0,540436306007414;0,326625637655157;0,426564392205768;0,48795972070803;0,297671241106851;0,371784644196355;0,177893986360148;0,57346869041047;0,537812294972685;0,403549675692831;0,688601572266556;0,643204835523387
59;0,445871806646115;1,09604400352496;0,848409453833278;0,501256828155726;0,29633330806661;0,384451207856254;0,435912487830656;0,248299857570238;0,311659926987691;0,133191586331266;0,525720997511387;0,496493162218557;0,344008060198437;0,945367696110153;0,88857738208615
60;0,395851877101041;0,952036425295934;0,692791046285483;0,444924621450561;0,266984901060677;0,346214364322494;0,367931751206;0,213937309741827;0,267809407151289;0,0999345290475563;0,486051011531298;0,457292522991069;0,287867533695352;0,596973219058377;0,584150148871092
61;0,354988368687857;0,768348976411622;0,553092102487714;0,375448166560853;0,242634001971512;0,315733118069883;0,321682767238077;0,186985625807892;0,235323839865778;0,072311818469664;0,452498248316904;0,427130259301168;0,259077049747289;0,440741139265589;0,411611333427643
62;0,319199519521207;0,903267279597472;0,61944119503986;0,343136095726211;0,217720826372045;0,278911398191189;0,287185029475488;0,146197352838482;0,18732704484365;0,0609029566232064;0,417832394646042;0,393586431617755;0,229254742419503;0,368781748328313;0,396337230526861
63;0,286207333923479;0,813309316482027;0,568234113443549;0,332149879937821;0,192905999641368;0,245223749697793;0,25468515891354;0,154998721589795;0,212983442260696;0,0554269967871275;0,393665624750177;0,361275761367485;0,201253576700438;0,525652306483285;0,491536255768069
64;0,260546663954131;0,853869665039697;0,581501861252094;0,270650311917715;0,169916768428933;0,213797226984591;0,212278669210497;0,116726381630314;0,170043135272364;0,0407902176314667;0,369025430091192;0,329151905317642;0,152416250789101;0,350289256609149;0,329961395992691
65;0,235394638994245;0,834434972031356;0,54171081239603;0,288957098562514;0,151641689358141;0,189341258435244;0,177709328031356;0,0790690256238325;0,118920256120528;0,0315148924807899;0,382534454503138;0,318635561823256;0,135621163596369;0,50390226118437;0,479733389872038
66;0,215286537458906;0,594192647232525;0,285914370461466;0,228911396227953;0,138965856152721;0,180065439101233;0,139662829911152;0,0595307224610717;0,0900520281657845;0,0283697192505707;0,328807915371107;0,30190992905345;0,125183403442999;0,342779357714792;0,327630630528362
67;0,205529481771367;0,73740549733699;0,385243174119137;0,238135810234475;0,129831852095099;0,165769600976204;0,119417847452459;0,0699197523140095;0,111321085573188;0,0256413684577707;0,310358866182375;0,281359096268311;0,124536303274718;0,232859176921487;0,225654392707665
68;0,189223182743054;0,71935257417701;0,365248076305122;0,23759185101341;0,122045576639304;0,151888242982682;0,113162020812597;0,0732660123271908;0,118094744623437;0,0267306734636373;0,290995994586472;0,268759837125133;0,117467645784202;0,267292401675154;0,251090238357752
69;0,17766900486995;0,659942158323307;0,33259781063933;0,228630657813994;0,112087881172539;0,139718475428851;0,100878012369775;0,0690577965728629;0,1153488260013;0,02660788083788;0,276248201330152;0,255920370695943;0,109469577111705;0,236727969363759;0,22749422713285
70;0,165470332355005;0,61519226827714;0,268466539128873;0,208424235378282;0,101701682896972;0,127940897124079;0,0950312616935099;0,0625739944989751;0,107754815573485;0,0258104151367675;0,257595128667504;0,237189209565931;0,10148571044594;0,186596109412367;0,176780005453773
71;0,149034519203477;0,569993908491714;0,235816688374314;0,186221185362197;0,0904317182416305;0,112783792855626;0,088270385482452;0,054461697729423;0,0984936684997792;0,0229768366537724;0,231899401864393;0,214540739172205;0,0904626950988512;0,23246241530163;0,22215441982188
72;0,126825818092275;0,499065422877775;0,190234034687691;0,15822126939676;0,0761423944358354;0,0950652602959621;0,0794686860438059;0,0448814032226849;0,087423227693082;0,0197763139611517;0,207706100644974;0,188154622186982;0,0707281442202226;0,17115175305884;0,163027843603501
73;0,104695412097384;0,409599239471697;0,141124171051645;0,122446076822795;0,062819061237763;0,0794974673556478;0,0695084111993031;0,0341640601671209;0,0693848951788432;0,0150983935872939;0,177402403747814;0,15825215188747;0,0511344554630425;0,146696925895684;0,136314529305676
74;0,0816284147760572;0,314363573780094;0,101842116812268;0,0866301610903035;0,0499984675136495;0,0624419167663552;0,0557440793244509;0,0265630214590283;0,0565305775479311;0,0117760939084114;0,14818851405954;0,132350445049158;0,0368685849846368;0,114244045330602;0,102220270120897
75;0,0641032104309235;0,222360084197226;0,0767253647486992;0,0532986301409038;0,0380577043540122;0,0487943928137067;0,0446359910174931;0,0174193026588839;0,0389257972933456;0,0106071603930603;0,119767952480223;0,103350854427322;0,0240652011777487;0,0925273601403717;0,0852951190606875
76;0,0503013568816575;0,120532097102657;0,0549378995976668;0,0273388499174322;0,0283990064848555;0,0380190006706191;0,0317911012067682;0,010715682525487;0,0238361183455579;0,00894362887790507;0,0934052486074571;0,0782643495065826;0,0149473758256238;0,0704317377062206;0,0637938747344235
77;0,0359428533178404;0,0550159565608614;0,0394301262050485;0,0120014696292011;0,0196583123824705;0,0281449369131464;0,0211336058469683;0,00851105302287377;0,0153546278106205;0,0105871595766197;0,0645302233738445;0,0557736091631673;0,00965135586269663;0,0674832562587297;0,0576626379283532
78;0,0242588173314289;0,0257928334053619;0,0276580195623061;0,00511048040638695;0,0135898249924605;0,0198986562203684;0,0134018549115547;0,00464220842689108;0,0079648202203552;0,00919063293221707;0,044542227085298;0,0384739529470342;0,00566631012256648;0,0516821059822073;0,0427187113765407
79;0,0160768650360934;0,0183072921907925;0,0179417129047509;-0,00395547798157796;0,00822927828572453;0,0146887312144832;0,00890563720799157;0,00429831957838767;0,0078723806726752;0,00652384801941973;0,0303052297285537;0,0273580884151914;0,00406312799862416;0,0287928079808768;0,0214758500090437
80;0,0102150863272189;0,0082906041344;0,0162146669967701;-0,0060386735583888;0,00531846363315307;0,0106384843637639;0,00708623310265085;0,001324650767128;0,00582567701383253;0,0044874090081954;0,0188064165415189;0,0195808482612461;0,00279004702851947;0,0159874639031808;0,00992226411047487
81;0,00608178380977573;0,00940089345087147;0,0206125845341184;-0,00692060945503084;0,00343565122291657;0,007158849543254;0,00595298128588068;0,001870420188506;0,005612434673328;0,006655189515808;0,0113454723800625;0,0140700776771307;0,0018294924943596;0,0140013595925547;0,00810267656403333
82;0,0043247563333964;-0,00127535214908587;0,0171642136344491;-0,00829872963964747;0,002352471447396;0,00512782953849827;0,00433971745922213;0,000481086590687467;0,003909214457408;0,00592576725446187;0,00431157250211363;0,0102468421422103;0,00247155712480533;0,0233517084804699;0,0188935982392859
83;0,0033140466233484;-0,00388918126708053;0,0158064405373099;-0,00332946089388992;0,00175497692300133;0,00346823564728807;0,00392945968107648;0,0008482290280492;0,00322835047402667;0,00454528360221627;0,00541475299507639;0,0046289875546892;0,0022906928231964;0,0174462791824323;0,0149224111841091
84;0,00257126280584693;0,000203788802594133;0,012967326877952;-0,0022179243746304;0,0012750035775564;0,00248961751559227;0,00341325191251946;0,0016934158567544;0,00312017745242133;0,00411581661440587;0,00416082192287333;0,00182970669182293;0,00187098768820617;0,0113398498316325;0,0123952867967434
85;0,0019354626128038;0,0011765709879296;0,0118052340142933;-0,000494557992848167;0,000837710508048267;0,00166639746241573;0,00294812715000464;0,00239700179595253;0,00272771020756053;0,00341708071386773;0,00300975589183769;0,000338735533731267;0,0015051987098552;0,0065882454110416;0,0043080899242896
86;0,0014428548505136;0,00234531410077013;0,0091586291183616;0,00055053377132732;0,000489199705941333;0,00104861780828373;0,00211858033636785;0,00307282885682987;0,00250300155452587;0,00342282936038933;0,00185479371959947;-0,00211304025698307;0,0007279265078729;-0,004143376046964;-0,006414854975621
87;0,000968467293832533;0,00166819890384213;0,00644307752085333;0,000928382449191793;0,0002495116425616;0,000545837587044533;0,00134472789949813;0,0027823489925636;0,00236434643135787;0,00341868388273493;0,000937148688375378;-0,0045412849114578;0,000872417989650883;0,0033294969542208;0,00356027726794453
88;0,000498623668474133;0,0024809450698752;0,0034154437594112;0,00086334494264672;0,0001069433908764;0,000253307518094667;0,000673950658731067;0,001829237526544;0,00245390883730773;0,00262953851199573;0,000412317418033778;-0,00369163062519587;0,0008910858648048;-0,0004788791884;0,000375176769710933
89;0,000128340346538667;0,000730696397892267;0,001155436437504;0,000622103465074347;2,60264950954667e-05;6,87295216469333e-05;0,000276156543568969;0,00141912488024853;0,0015536335707264;0,0013416088171264;0,000119439819815111;-0,0020331195062464;-0,000135740039882267;0,000300399972736;0,0001562964201024
