"Longitude";"ACCESS1-0";"CanESM2";"CCSM4";"CMCC-CESM";"CMCC-CM";"CMCC-CMS";"CNRM-CM5";"CSIRO-Mk3-6-0";"GISS-E2-H-CC";"GISS-E2-H";"GISS-E2-R-CC";"GISS-E2-R";"HadGEM2-CC";"HadGEM2-ES";"IPSL-CM5A-LR";"IPSL-CM5A-MR";"IPSL-CM5B-LR";"MIROC5";"MIROC-ESM-CHEM";"MIROC-ESM";"MPI-ESM-LR";"MPI-ESM-MR";"MRI-CGCM3";"MRI-ESM1";"NorESM1-ME";"NorESM1-M"
59,5;-62,738130965578;-59,79015170119;-61,7321902670755;-60,1545921807297;-62,1000342631159;-61,8386593601452;-63,766551915539;-61,6731098066708;-61,8943369021547;-67;-65,8624192982304;-64,5324087802202;-62,8491361774255;-62,8875878239268;-61,1868386909221;-62,7498286986588;-67;-64,0500392367987;-61,5893625485281;-61,5600005370405;-63,8779393043439;-63,8142279203267;-60,1511653734015;-59,9412453134135;-59,9195540184881;-61,7353991788646
60,5;-62,9083486057674;-59,4462013841381;-61,7064163351893;-60,1545921807297;-62,1000342631159;-61,8386593601452;-63,8557257676536;-61,6731098066708;-61,8353353797582;-67;-65,6746563564811;-64,9750993994651;-62,8349424517093;-62,914807609153;-61,1868386909221;-62,7498286986588;-67;-63,7911288307523;-61,5183543580904;-61,4132597207829;-63,9121213797408;-63,900915855873;-59,9890732530965;-59,9122213222823;-59,8506599525941;-61,6751219920037
61,5;-62,9884829990674;-59,4462013841381;-61,6885858124507;-59,9498910038852;-62,0221706834235;-61,8277531511896;-63,9114679551352;-61,66606353382;-61,8353353797582;-68;-65,6746563564811;-64,9750993994651;-62,7916049744249;-62,8975375654178;-60,9871998507186;-62,70244758175;-68;-63,7930293297074;-61,5183543580904;-61,4132597207829;-63,9094229388474;-64,0678734589747;-59,8891055726226;-59,8622920473123;-59,7755057036588;-61,5889811864316
62,5;-63,0046547531968;-59,4462013841381;-61,6814201738961;-59,9498910038852;-62,0221706834235;-61,8277531511896;-63,9386608908855;-61,66606353382;-61,8353353797582;-68;-65,6746563564811;-64,9750993994651;-62,729548450297;-62,8296251360451;-60,9871998507186;-62,70244758175;-68;-63,7086611758846;-61,1761679396348;-61,0696192918944;-63,8947380632788;-64,1826211215485;-59,8370495250042;-59,8129326257333;-59,6994009851949;-61,4160919239953
63,5;-62,9517311741922;-59,0015340747349;-61,6814201738961;-59,7432628726393;-61,9348678269417;-61,8110000456139;-63,9130597467519;-61,6150834508007;-61,8559793456312;-67;-65,6176183083754;-65,0221648161172;-62,6606973643781;-62,7404598113768;-60,7047427383089;-62,5916448057163;-67;-64,5822178666974;-61,0135613548321;-60,9478577528287;-63,8786434449645;-64,3006972027332;-59,7874749820875;-59,7566569002723;-59,6994009851949;-61,4160919239953
64,5;-62,8719280166171;-59,0015340747349;-61,6840691302127;-59,7432628726393;-61,9348678269417;-61,8110000456139;-63,8682295032122;-61,6150834508007;-61,8559793456312;-68;-65,6176183083754;-65,0221648161172;-62,6035455140956;-62,6647311860458;-60,7047427383089;-62,5916448057163;-68;-64,0886150317609;-61,0135613548321;-60,9478577528287;-63,8672412340541;-64,4144197500855;-59,7311981554357;-59,7100843447142;-59,620291613063;-61,1229766954111
65,5;-62,756591668107;-59,0015340747349;-61,6859012663871;-59,4839211949715;-61,7947464581289;-61,723976175849;-63,8021926012258;-60,7239639830851;-61,943424419562;-68;-65,6230763347594;-65,0766156646377;-62,5607965541508;-62,6108773192022;-60,2865496402288;-62,1553305237942;-68;-63,827448121438;-60,850059530625;-60,8237640421288;-63,8730649018858;-64,473269550633;-59,6867932502439;-59,6673851305548;-59,5357823125237;-60,8945786358077
66,5;-62,6501659860095;-58,8429955286091;-61,6766605230901;-59,4839211949715;-61,7947464581289;-61,723976175849;-63,7512745601019;-60,7239639830851;-61,943424419562;-68;-65,6230763347594;-65,0766156646377;-62,4621914928935;-62,5172053435072;-60,2865496402288;-62,1553305237942;-68;-63,7807465790782;-60,759157117828;-60,7231024176666;-63,8730649018858;-64,5949954322208;-59,6451259953947;-59,6196825812486;-59,3119334121045;-60,6848738982187
67,5;-62,540924073169;-58,8429955286091;-61,6531102415154;-59,1893717275209;-61,5982840156591;-61,5418144274496;-63,6430805159425;-59,9267377883982;-61,943424419562;-68;-65,6230763347594;-65,0766156646377;-62,1514748871429;-62,3127652792058;-59,8195511551175;-61,7686192689774;-68;-63,7583324648413;-60,759157117828;-60,7231024176666;-63,8841679151586;-64,6263500636488;-59,5842343366736;-59,5396763090285;-59,038043008096;-60,3987212580402
68,5;-62,2602155594519;-58,8429955286091;-61,5929687138063;-59,1893717275209;-61,5982840156591;-61,5418144274496;-63,5550859505486;-59,7888511036332;-62,1392018666458;-68;-65,6222961513943;-65,3071919207178;-61,8487229158628;-62,0730885650103;-59,8195511551175;-61,7686192689774;-68;-63,7578455109882;-60,59806529214;-60,5768056803575;-63,8967666232132;-64,6174982606985;-59,3249608023477;-59,0576655757841;-58,7870318565187;-59,9692774100213
69,5;-62,0272329078623;-58,7535235385126;-61,443917165753;-59,019290545316;-61,1883146064327;-61,02724334983;-63,5026507805007;-59,7888511036332;-62,1392018666458;-68;-65,6222961513943;-65,3071919207178;-61,5281590877835;-61,8210237104393;-59,3384227419141;-61,2153821492113;-68;-64,0496611912372;-60,2211663405433;-60,2292799048476;-63,924656202765;-64,6342286789097;-58,8444296033897;-58,7211102297838;-58,5458772685369;-59,6487926442129
70,5;-61,8517712622885;-58,7535235385126;-61,0984890278704;-59,019290545316;-61,1883146064327;-61,02724334983;-63,4744225402094;-59,744809022512;-63,517276412198;-67,684259278;-65,6728381997224;-65,4089088870636;-60,7292218173283;-61,2802586411357;-59,3384227419141;-61,2153821492113;-72;-64,0340108430124;-59,8952679641167;-59,8763970345883;-63,9647506788594;-64,6893040984972;-58,6145632264095;-58,4184941456899;-58,1400135139877;-59,2491112178607
71,5;-61,7043931872571;-58,7535235385126;-60,2912883179343;-58,8352833399412;-60,8089164952532;-60,5261901828647;-63,5009146929243;-59,744809022512;-63,517276412198;-67,684259278;-65,6728381997224;-65,4089088870636;-59,6940439379732;-60,4246395348774;-58,8041234433039;-60,6215567827938;-71;-63,8036806519587;-59,8952679641167;-59,8763970345883;-64,0261674765294;-64,8239591101094;-58,0570406809974;-57,7815542049245;-57,8259013707526;-58,8744444844326
72,5;-61,1951661434109;-58,7071085686912;-60,2912883179343;-58,8352833399412;-60,8089164952532;-60,5261901828647;-63,6077462598275;-59,7828449199489;-63,517276412198;-67,684259278;-65,6728381997224;-65,4089088870636;-58,7681787843399;-59,4018966028005;-58,8041234433039;-60,6215567827938;-70;-63,7484629532054;-59,7213760645846;-59,734050563343;-64,1542184800609;-64,9920224120543;-57,6990801610877;-57,3557426819627;-57,8259013707526;-58,8744444844326
73,5;-59,8445152767917;-58,7071085686912;-59,1416077957625;-58,5829422636919;-60,433313425838;-59,8557905216951;-63,7603480145382;-59,7828449199489;-63,5177076702519;-68,3745982813264;-67,5313033333016;-67,3297095420419;-58,1137403947203;-58,6206961371836;-58,4225726483931;-59,970824609197;-70;-63,8338365996603;-59,3087274913547;-59,1939497362829;-64,4274833387973;-65,1341213017398;-57,503239391371;-56,8883612353077;-57,6228701145169;-58,5649476888639
74,5;-59,0625375595314;-58,7071085686912;-58,5231979718532;-58,5829422636919;-60,433313425838;-59,8557905216951;-63,9185040298912;-60,2956527868538;-63,5177076702519;-68,3745982813264;-67,5313033333016;-67,3297095420419;-57,7707166659604;-58,0871261221118;-58,4225726483931;-59,970824609197;-70;-63,7723360957334;-59,3087274913547;-59,1939497362829;-64,7301919393816;-65,3187864698697;-57,130736714351;-56,7670385379189;-57,4219649845671;-58,0962163780307
75,5;-58,5439535185611;-58,6294643357601;-58,1760008757037;-58,3418179601024;-59,9939411718304;-59,3722596075928;-64,0221785023289;-60,2956527868538;-60,2540946695423;-69,6583537018681;-70;-70;-57,87245675885;-58,4533288022744;-58,0453815493646;-59,6258856068364;-70;-64,1564482551057;-58,8165561949944;-58,7880794100167;-64,9651568534504;-65,5385126207854;-56,9506081306541;-56,688578150216;-57,1545960633106;-57,7888186958794
76,5;-58,1037409780439;-58,6294643357601;-58,0496988572262;-58,3418179601024;-59,9939411718304;-59,3722596075928;-64,118418931216;-61,676092142311;-60,2540946695423;-68,8583537018681;-69;-69;-58,6705447538307;-58,9344641559893;-58,0453815493646;-59,6258856068364;-69;-63,8789649557577;-58,6570375386068;-58,6616675576354;-65,016090606624;-65,5452101104986;-56,7925087340152;-56,5261104943497;-56,9281978460569;-57,5993112414375
77,5;-57,8345650630386;-57,6911530826583;-58,0601505852014;-69;-69;-69;-64,1992727732936;-61,676092142311;-60,2540946695423;-68,8583537018681;-69;-69;-57,3403405636359;-59,2189609119093;-57,920929901923;-59,4071163393419;-69;-63,7457350575603;-58,5860558353457;-58,5872145877239;-65,1227890533994;-65,5248433098071;-56,6243129460991;-55,9565242464208;-56,7092507073093;-57,335876415918
78,5;-57,6366307066337;-57,6911530826583;-58,1064535888016;-68;-68;-68;-64,2418937608543;-61,9490996391616;-58,0709662535514;-68;-68;-66,9566327342529;-59,0286714108351;-59,3978542327105;-57,920929901923;-59,4071163393419;-68;-63,156220619666;-58,5860558353457;-58,5872145877239;-65,1062669328028;-65,3639791852996;-56,503180459777;-55,6225063948229;-56,5242294520461;-57,1354230993913
79,5;-57,7383972844885;-57,6911530826583;-58,0828936538021;-58,4254268599775;-59,5304076331224;-58,3847607092702;-64,2355535004995;-61,9490996391616;-58,0709662535514;-68;-68;-66,9566327342529;-59,0947750851931;-59,4828604346145;-57,9739527014273;-59,1608694799071;-68;-63,1216891455037;-58,5099965007709;-58,5161235015895;-64,9850555082367;-65,1756149983968;-55,9537322149202;-54,9358456619268;-56,4822848376538;-57,1220484749414
80,5;-57,8488784591905;-57,6492226833377;-57,9939990315693;-58,4254268599775;-59,5304076331224;-58,3847607092702;-64,1797286703507;-61,9608641288844;-56,3657461025525;-68;-68;-67,2708189315322;-58,9662563522224;-59,45698005512;-57,9739527014273;-59,1608694799071;-68;-63,0677226585206;-58,1630848610374;-58,2817527407499;-64,8878936782557;-64,9457765989438;-55,9537322149202;-54,9358456619268;-56,5438131536582;-57,0635720328751
81,5;-57,794602555111;-57,6492226833377;-57,9939990315693;-59,0754156644407;-59,1898905660511;-58,0244727643044;-64,0805361512422;-61,9608641288844;-56,3657461025525;-68;-68;-67,2708189315322;-56,1859407606138;-58,5683229139933;-58,1430289934818;-58,8761095029415;-68;-62,6157947591366;-58,1630848610374;-58,2817527407499;-64,7875810113198;-64,8054704745828;-55,742547886621;-54,7945923389708;-56,5438131536582;-57,0635720328751
82,5;-57,561473339389;-57,6492226833377;-57,916273192176;-59,0754156644407;-59,1898905660511;-58,0244727643044;-63,9834484648923;-61,9683959409457;-56,3657461025525;-68;-68;-67,2708189315322;-55,7982475134742;-55,9093954330204;-58,1430289934818;-58,8761095029415;-68;-62,398820324457;-58,0112680036997;-58,1650825014471;-64,7904042955701;-64,7035369206635;-55,5964160040861;-54,7821755675334;-56,6242010427854;-56,9443262431039
83,5;-57,2928995563469;-58,6177648246641;-57,8793841064389;-60,9596977204955;-58,9714357733816;-57,7844927234831;-63,892521104539;-61,9596166312522;-56,0362730332786;-67;-66,0304020862892;-66,230668585487;-55,6293306657029;-55,7352347208121;-58,2824187857164;-58,6101630146384;-67;-61,0597503266182;-57,9797853052721;-58,1516990840747;-64,9421660930126;-64,7425236563739;-55,5540999134404;-54,8262946604246;-56,707517471419;-56,8895272078991
84,5;-57,1579449060224;-58,6177648246641;-57,8558464379593;-60,9596977204955;-58,9714357733816;-57,7844927234831;-63,8274371809378;-61,9596166312522;-56,0362730332786;-67;-66,0304020862892;-66,230668585487;-55,0557941694959;-55,5065201769996;-58,2824187857164;-58,6101630146384;-67;-61,461096527979;-58,1075074615329;-58,334087880512;-64,8806787704465;-64,7782034754983;-55,5421747258844;-54,8663300433027;-56,7942600697781;-56,9065802994864
85,5;-57,0823216637457;-58,6177648246641;-57,8604939636593;-62,2033016557103;-58,8680676760761;-57,6863271934716;-63,8018814327358;-61,9538471210608;-56,0594342371939;-67;-67;-65,6853798392979;-55,1027476740432;-55,6043989128888;-58,5014923369318;-58,4590495683099;-67;-60,9476898728072;-58,1075074615329;-58,334087880512;-64,8205840821086;-64,7187415770218;-55,5591532578284;-54,9225403521435;-56,9043645630363;-56,9847841010915
86,5;-57,0449410847521;-58,671014118732;-57,9468778491173;-62,2033016557103;-58,8680676760761;-57,6863271934716;-63,7861176557869;-61,9538471210608;-56,0594342371939;-67;-67;-65,6853798392979;-55,8565158632997;-56,4134261831263;-58,5014923369318;-58,4590495683099;-67;-60,9476898728072;-58,4608343321408;-58,6456723911447;-64,838779224926;-64,6553771185677;-55,6365564468631;-55,0603330191171;-57,0675635001993;-57,1467891204667
87,5;-57,0393421494146;-58,671014118732;-58,1481918788297;-62,6453840715692;-58,8979652736618;-57,7158270779929;-63,767176382155;-61,9762606123394;-56,0594342371939;-67;-67;-65,6853798392979;-56,739978261492;-57,2232596572739;-58,9566330402196;-58,5435417740715;-67;-61,3341632765793;-58,7859298326535;-59,0115332020683;-64,8306903601951;-64,6085217568867;-55,7879531399788;-55,2512363999696;-57,310350912337;-57,4239954400731
88,5;-57,0693670332863;-58,671014118732;-58,397727368523;-62,6453840715692;-58,8979652736618;-57,7158270779929;-63,7366407556021;-61,9762606123394;-56,1170603869047;-66,3341616185035;-66,1117775708338;-64,5178224983109;-58,3573924880858;-59,3890250454815;-58,9566330402196;-58,5435417740715;-67;-61,4556935200532;-58,7859298326535;-59,0115332020683;-64,7728896452555;-64,514258315504;-55,9967455274027;-55,4914844718113;-57,5525690866527;-57,5982181720369
89,5;-57,1429876697384;-58,7199107642311;-58,5000408709642;-62,8440423061568;-59,1420362472335;-57,888577501218;-63,6963437031278;-62,0712347967876;-56,1170603869047;-66,3341616185035;-66,1117775708338;-64,5178224983109;-61,4335662746397;-61,7395208204072;-60,5425284549941;-58,9166085338417;-67;-61,8887648217704;-59,1913982079656;-59,6278123410208;-64,6877659054349;-64,3739365934575;-56,5225335919896;-55,6845300552384;-57,6658640086576;-57,6759242869356
90,5;-57,2651948627813;-58,7199107642311;-58,5000408709642;-62,8440423061568;-59,1420362472335;-57,888577501218;-63,6476327056762;-62,0712347967876;-56,1781261480129;-66,3625893554095;-65,8103341166518;-64,4266038212947;-61,9908587585641;-62,4805096190909;-60,5425284549941;-58,9166085338417;-67;-62,0829625301158;-59,8245037459534;-60,321056628928;-64,5852076428368;-64,1825029007933;-56,767507458024;-55,9506537255515;-57,6658640086576;-57,6759242869356
91,5;-57,4599938017086;-58,7852919818597;-58,5041152145344;-62,9049494115943;-59,9726404542969;-58,2947359544958;-63,5729538476491;-62,2819650307699;-56,1781261480129;-66,3625893554095;-65,8103341166518;-64,4266038212947;-62,2785410307108;-62,730879834465;-61,826045937805;-59,4834419924332;-67;-62,0829625301158;-60,1864544746223;-60,8140998052107;-64,5672711939616;-64,0081671873059;-57,0580144625263;-56,4077102291464;-57,7467630944287;-57,691754584982
92,5;-57,9127208617109;-58,7852919818597;-58,4758344210751;-62,9049494115943;-59,9726404542969;-58,2947359544958;-63,4774540026979;-62,2819650307699;-56,1781261480129;-65,5625893554095;-66;-64,547589557696;-62,3257877726347;-62,7606884315732;-61,826045937805;-59,4834419924332;-66;-61,9837224355336;-60,1864544746223;-60,8140998052107;-64,6430365665702;-63,8654913795602;-57,523436577402;-56,8789276907241;-57,7862267558187;-57,6677328411703
93,5;-58,6296436289602;-58,7852919818597;-58,4670269383059;-62,8835437755629;-63,1746015330339;-59,4700861379102;-63,2243671528913;-62,5289152995622;-56,4898162831443;-65,8096887434958;-65,8007705113538;-64,7571171090125;-62,30951143465;-62,7262456952004;-62,0208045316818;-61,753389308147;-67;-62,147343920904;-60,5524913123028;-61,0572374562691;-64,5585529417848;-63,6474671158917;-57,7810390555784;-57,3309151141605;-57,7876453080839;-57,6299629575174
94,5;-59,5487880002691;-58,9263440654514;-58,5141565929467;-62,8835437755629;-63,1746015330339;-59,4700861379102;-62,9731613243428;-62,5289152995622;-56,4898162831443;-65,8096887434958;-65,8007705113538;-64,7571171090125;-62,2791108478439;-62,6827207970343;-62,0208045316818;-61,753389308147;-67;-61,974731743467;-60,7267473324549;-61,0899982881679;-64,2505725150294;-63,503086812967;-57,9695791766052;-57,5967258338017;-57,7654413824226;-57,5917729772974
95,5;-59,9301757950339;-58,9263440654514;-58,5846808993549;-62,851741505471;-63,5045861760143;-63,607370239246;-62,83015209185;-62,6038741058031;-61,5525818525661;-64,4284948224261;-63,8142851296871;-63,4239937167268;-62,2125436055309;-62,6095754220757;-62,384814675704;-62,5484137822287;-67;-62,5661056094237;-60,7267473324549;-61,0899982881679;-63,9241877374124;-63,2197031175526;-58,1077085794066;-57,7059815045544;-57,7350745496338;-57,5577695881301
96,5;-60,2283675076126;-58,9263440654514;-58,6303137472051;-62,851741505471;-63,5045861760143;-63,607370239246;-62,7445722462423;-62,6038741058031;-61,5525818525661;-64,4284948224261;-63,8142851296871;-63,4239937167268;-62,1567146669708;-62,5552029679715;-62,384814675704;-62,5484137822287;-67;-62,4298147312675;-60,7686647719549;-61,0095816013871;-63,7778113952311;-63,093955848275;-58,2609517101329;-57,7986898368776;-57,7090497158578;-57,5311573546955
97,5;-60,6540324664051;-59,2568555708085;-58,6597728546528;-62,8531514801428;-63,5216044439124;-63,6118117769331;-62,7047073972285;-62,6333819006131;-61,5525818525661;-64,4284948224261;-63,8142851296871;-63,4239937167268;-62,154350765247;-62,5298345897488;-62,5009968945387;-62,5194718472358;-67;-62,2323802724944;-60,7626553759218;-60,9494089989041;-63,7102198705191;-62,9412197657865;-58,4404293044421;-57,9551900808228;-57,6955655922232;-57,5168277351283
98,5;-61,0311990851846;-59,2568555708085;-58,6890467930367;-62,8531514801428;-63,5216044439124;-63,6118117769331;-62,6894946506651;-62,6501816146414;-61,6558878139083;-64,3440263639788;-63,7091710608241;-63,0605452015302;-62,1559650518207;-62,5361210958294;-62,5009968945387;-62,5194718472358;-66;-62,2025487802194;-60,756472293653;-60,9036667644324;-63,5343660640975;-62,8995729141101;-58,5273860652089;-58,1854849185174;-57,6905187110549;-57,5144443680778
99,5;-61,4666465431676;-59,2568555708085;-58,6890467930367;-62,9284329263252;-63,5472469022048;-63,6182728832291;-62,6948097974139;-62,6501816146414;-61,6558878139083;-64,3440263639788;-63,7091710608241;-63,0605452015302;-62,138057192755;-62,5350614896979;-62,5115859273571;-62,3538070324698;-66;-62,0751727549004;-60,756472293653;-60,9036667644324;-63,3081684107404;-62,8469982900035;-58,5511794057457;-58,3217031653746;-57,6905187110549;-57,5144443680778
100,5;-61,6758429050078;-60,6531151511257;-58,740380836985;-62,9284329263252;-63,5472469022048;-63,6182728832291;-62,7041269770442;-62,6585391088184;-61,7197112420584;-64,3174910364387;-66;-64,4730175398029;-62,1120430312106;-62,5303593674809;-62,5115859273571;-62,3538070324698;-66;-62,0330871591856;-60,7711242657631;-60,9003234041005;-63,1744296209781;-62,8394042216356;-58,7005199340705;-58,501954737179;-57,6915448834559;-57,5213580237484
101,5;-61,8281622190761;-60,6531151511257;-58,8303322844635;-63,1057296111587;-63,5648601906695;-63,6227450852299;-62,728083794246;-62,6585391088184;-61,7197112420584;-64,3174910364387;-66;-64,4730175398029;-62,0938885949812;-62,5265389015985;-62,5078887858236;-62,2389499255687;-66;-61,991509531487;-60,82278623826;-60,9607666881249;-63,1677887071023;-62,8606264197203;-58,9572364691768;-58,9171365922071;-57,7215669542523;-57,5578479915391
102,5;-61,9288283051776;-60,6531151511257;-58,9791934938476;-63,1057296111587;-63,5648601906695;-63,6227450852299;-62,7809843345652;-62,6629918818123;-61,7197112420584;-64,3174910364387;-66;-64,4730175398029;-62,1178217279196;-62,5551736569501;-62,5078887858236;-62,2389499255687;-66;-61,9644686683248;-60,82278623826;-60,9607666881249;-63,6643976318697;-63,0056109539632;-59,2364703385138;-59,5107069542256;-57,8415569613219;-57,7010508229837
103,5;-62,1142956242417;-60,7498831925944;-59,2011270873903;-63,4831916549667;-63,6093829984586;-63,6459284957104;-62,8702770893908;-62,6629918818123;-61,7518894818485;-64,3088227360818;-66;-64,5205377884567;-62,2267774243382;-62,6235314047301;-62,5865977763197;-62,2836827684524;-66;-61,9701043473609;-60,9079257741235;-61,0835729135858;-63,6576323004292;-63,2167659883474;-60,5176489804245;-59,9721281033551;-58,1374434149557;-58,0725030877444
104,5;-62,4123549456679;-60,7498831925944;-59,3988514640773;-63,4831916549667;-63,6093829984586;-63,6459284957104;-62,9906697793806;-62,6650403351227;-61,7518894818485;-64,3088227360818;-66;-64,5205377884567;-62,3969102844384;-62,7482033168405;-62,5865977763197;-62,2836827684524;-66;-61,9701043473609;-61,0982707474434;-61,335021766877;-63,6818683099122;-63,5143130268191;-60,7000423732141;-60,2569304624057;-58,5611297342858;-58,6120356933659
105,5;-63,0037819096316;-60,8231262303711;-59,4812183661022;-63,6218050797635;-63,6698617313419;-63,6862595899563;-63,1520230718635;-62,6650403351227;-61,7544868416471;-64,286014780791;-66;-65,0119128916135;-62,6605828964952;-62,996225131664;-62,7127335323688;-62,4247649475042;-66;-62,1840367760856;-61,2997484397226;-61,5153812149039;-63,7113229833756;-63,6436736567247;-60,7795161017512;-60,6143635581614;-58,7582768731927;-58,9023448786659
106,5;-63,4268935695465;-60,8231262303711;-59,5363721117823;-63,6218050797635;-63,6698617313419;-63,6862595899563;-63,3189660887038;-62,6670344278386;-61,7544868416471;-64,486014780791;-67;-65,6119128916135;-62,8921471603854;-63,3744568279899;-62,7127335323688;-62,4247649475042;-67;-62,6699135194974;-61,2997484397226;-61,5153812149039;-63,713209184428;-63,7791408973484;-60,7782694920075;-60,8308961485007;-58,9159656812284;-59,1118934383523
107,5;-63,602815809144;-60,8231262303711;-59,609442050562;-63,7010523816299;-63,7107646966476;-63,7223603680908;-63,4804144522937;-62,6670344278386;-61,7544868416471;-64,486014780791;-67;-65,6119128916135;-63,1084306151485;-63,5791048528229;-62,869987927927;-62,5340683693737;-67;-62,6818518246145;-61,5272247224428;-61,5692597472773;-64,3295804856242;-63,8104352335851;-60,7809953637848;-60,9252529038092;-59,060268457837;-59,3103308210204
108,5;-63,6833140222363;-60,8671865509439;-59,609442050562;-63,7010523816299;-63,7107646966476;-63,7223603680908;-63,5628615254926;-62,6686849456464;-61,7532303746465;-63,8637221947208;-65,8536478890316;-64,936605439994;-63,3090779907637;-63,6710596942634;-62,869987927927;-62,5340683693737;-67;-63,1473992455226;-61,5798891005124;-61,5944250612789;-64,3381090267107;-63,8759157762544;-60,8261556475139;-61,0764264636471;-59,060268457837;-59,3103308210204
109,5;-63,7589894577506;-60,8671865509439;-59,7070221159071;-63,7257648058826;-63,7380090480248;-63,7605916576992;-63,5791821834926;-62,6686849456464;-61,7532303746465;-63,8637221947208;-65,8536478890316;-64,936605439994;-63,400664602452;-63,7148206132701;-63,0275331100576;-62,6373710686719;-67;-63,1979992760205;-61,5798891005124;-61,5944250612789;-64,3065858712226;-63,9804894841575;-60,835953410673;-61,2220197169546;-59,212232139591;-59,52706275256
110,5;-63,8202253849874;-60,8671865509439;-59,7993930086964;-63,7257648058826;-63,7380090480248;-63,7605916576992;-63,5758848500788;-62,6692283962037;-61,7547024798347;-63,7787905213098;-66;-64,7941704735421;-63,4708707766492;-63,7476547363303;-63,0275331100576;-62,6373710686719;-66;-63,2318333443121;-61,6149553233965;-61,6212015330169;-64,1715677420058;-64,0632254959796;-60,828864148601;-61,4267400801569;-59,390058485459;-59,6382168303923
111,5;-63,8711622190023;-60,931769219605;-59,8842339373086;-63,7317487552043;-63,7647742230964;-63,8033391136088;-63,5710331132275;-62,6692283962037;-61,7547024798347;-63,7787905213098;-66;-64,7941704735421;-63,5031155884217;-63,7604214238452;-63,230701177535;-62,8069485327418;-66;-63,2549467367816;-61,6357679179015;-61,6406400483088;-64,0672787451312;-64,0835213813672;-60,8262493410782;-61,6380902853635;-59,5378809579611;-59,7501330732224
112,5;-63,905864332088;-60,931769219605;-59,9606089189333;-63,7317487552043;-63,7647742230964;-63,8033391136088;-63,5796100635026;-62,6687364177012;-61,7547024798347;-63,7787905213098;-66;-64,7941704735421;-63,5091283669959;-63,762563054309;-63,230701177535;-62,8069485327418;-66;-63,3309600679051;-61,6357679179015;-61,6406400483088;-64,0692319448162;-64,0849770442495;-60,8473136306219;-61,7295354458327;-59,6254519733739;-59,8855493469176
113,5;-63,9253899995966;-60,931769219605;-60,0316087035857;-63,7283365439904;-63,7882090140723;-63,8428545038679;-63,6108272692793;-62,6616916600584;-61,7590207167757;-63,7642980017209;-66;-64,579952413992;-63,5007186086709;-63,7605652671018;-63,4368498570208;-63,0541196450407;-66;-63,3471415085763;-61,655638674606;-61,6578635982173;-63,9886311111493;-64,1547334301142;-60,9070958907949;-61,7852915925476;-59,7301417773468;-60,0823398964074
114,5;-63,9320057188055;-60,9839151699501;-60,1018338103935;-63,7283365439904;-63,7882090140723;-63,8428545038679;-63,650450968432;-62,6616916600584;-61,7590207167757;-63,7642980017209;-67;-65,179952413992;-63,5010165468041;-63,7571273804085;-63,4368498570208;-63,0541196450407;-67;-63,520473851071;-61,6774610808558;-61,669746937184;-64,6072964683037;-64,4068700771751;-61,0017480674038;-61,8587418577698;-59,8529807903175;-60,3573737001091
115,5;-63,9385705725384;-60,9839151699501;-60,1795195976337;-63,7199109073463;-63,8000240804499;-63,8910171627971;-63,7012208169863;-62,6526966790887;-61,767465452469;-63,7464550953018;-65,9741996111757;-64,1800771348937;-63,4996757063963;-63,757538576855;-63,5642533589922;-63,4565497972546;-67;-63,5254001484675;-61,7021825423527;-61,6789045463937;-64,5836465188501;-64,5429407302975;-61,1055350689568;-61,942114136156;-59,9868430771107;-60,5665068374694
116,5;-63,9571556543892;-60,9839151699501;-60,249257497895;-63,7199109073463;-63,8000240804499;-63,8910171627971;-63,7486098319167;-62,6526966790887;-61,767465452469;-63,7464550953018;-65,9741996111757;-64,1800771348937;-63,5098805946274;-63,753846252526;-63,5642533589922;-63,4565497972546;-67;-63,6905358844568;-61,7021825423527;-61,6789045463937;-64,5878371207229;-64,6152817239547;-61,2350851267259;-62,0937986847035;-60,1181669703122;-60,6553680163469
117,5;-63,9965588390793;-61,080978283036;-60,249257497895;-63,7083233816177;-63,8038271001759;-63,9150288707226;-63,8051642621899;-62,7091906953074;-61,767465452469;-63,7464550953018;-65,9741996111757;-64,1800771348937;-63,5417244785782;-63,7667805107727;-63,5955881300851;-63,5639405206846;-67;-63,6905358844568;-61,7303029302034;-61,6885368083903;-64,5445249413416;-64,7573594151277;-61,4123612618804;-62,2101989185274;-60,1181669703122;-60,6553680163469
118,5;-64,1009283306506;-61,080978283036;-60,321975067003;-63,7083233816177;-63,8038271001759;-63,9150288707226;-63,8949162728223;-62,7091906953074;-61,7777641733132;-63,769213636135;-65,8226084032376;-64,1449775824635;-63,5895893746017;-63,8044278018355;-63,5955881300851;-63,5639405206846;-67;-63,7861112963165;-61,7572471209233;-61,7020062041158;-64,4319242515841;-64,9852998096201;-61,5993974852485;-62,2118882729088;-60,2472378143052;-60,7297911023839
119,5;-64,2689839241038;-61,080978283036;-60,4038416338461;-63,6945937140174;-63,7942661975213;-63,8986217857898;-63,9722206582469;-62,8775292873556;-61,7777641733132;-63,769213636135;-65,8226084032376;-64,1449775824635;-63,647507720566;-63,8798383111849;-63,6117619793588;-63,6076212064212;-67;-63,7861112963165;-61,7572471209233;-61,7020062041158;-64,2937784978212;-65,1194656649114;-61,7426275452206;-62,2121512913437;-60,3874281270569;-60,8133576341683
